taxonKey,kingdom,phylum,class,order,family,genus,species
2878952,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus salicifolia
2879682,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus costaricensis
7847215,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia stjohnii
2871339,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron brenesii
3673022,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera costaricensis
5350928,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Rhynchosia,Rhynchosia precatoria
8413987,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Garcia,Garcia nutans
2984047,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galactia,Galactia striata
2716226,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus esculentus
3598161,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Cyathea,Cyathea poeppigii
7285080,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Heteropterys,Heteropterys macrostachya
3984559,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Hiraea,Hiraea haberi
2884309,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,Pouteria campechiana
5288033,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Pitcairnia,Pitcairnia atrorubens
2699164,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Guzmania,Guzmania polycephala
5614666,Plantae,Tracheophyta,Magnoliopsida,Ericales,Marcgraviaceae,Marcgravia,Marcgravia nepenthoides
3190669,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Simaroubaceae,Simarouba,Simarouba glauca
2952214,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Andira,Andira inermis
3771627,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Barleria,Barleria oenotheroides
2868238,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera buseyi
3103158,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,Gamochaeta americana
3046076,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine flexuosa
2920365,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria nubiphila
11135222,Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Costus,Costus elegans
4168921,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Themistoclesia,Themistoclesia cuatrecasasii
3867912,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia desmantha
2807003,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acrorchis,Acrorchis roseola
2839328,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Elleanthus,Elleanthus lancifolius
5320220,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,Epidendrum anoglossum
3649578,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Leochilus,Leochilus inconspicuus
2808855,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Jacquiniella,Jacquiniella globosa
5325445,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Erycina,Erycina crista-galli
5662432,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,Cordia cymosa
3698942,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia bucidoides
5658080,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Securidaca,Securidaca sylvestris
3152480,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Kosteletzkya,Kosteletzkya depressa
2847053,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,Scaphyglottis sessiliflora
3743728,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Otoba,Otoba novogranatensis
3086385,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia glabella
5421445,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Securidaca,Securidaca diversifolia
8068287,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Phlegmariurus,Phlegmariurus acerosus
4184129,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper evasum
3636724,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hydrocotyle,Hydrocotyle mexicana
7610513,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Boehmeria,Boehmeria caudata
10788042,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria minus
3653649,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Trichopilia,Trichopilia turialvae
7265153,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia obovata
7888209,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,Fridericia mollissima
3833649,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum acuminatum
3188685,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea carthagenensis
7706198,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,Fridericia costaricensis
2789965,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dichaea,Dichaea poicillantha
4047017,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Didymochlaenaceae,Didymochlaena,Didymochlaena truncatula
9330317,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Muscarella,Muscarella segregatifolia
2847168,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Scaphyglottis,Scaphyglottis pulchella
2901294,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cinchona,Cinchona pubescens
4013155,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Coussapoa,Coussapoa contorta
3607308,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum ectocarpon
9808281,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Monteverdia,Monteverdia recondita
11037172,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea racemosa
5309420,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Stelis,Stelis superbiens
10960347,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Mespilodaphne,Mespilodaphne veraguensis
9612822,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gongora,Gongora batemanni
7299700,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Cuatresia,Cuatresia riparia
2704502,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ichnanthus,Ichnanthus nemorosus
2929481,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum rugosum
7504760,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia heterophylla
8261754,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Moranopteris,Moranopteris taenifolia
3618709,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cascabela,Cascabela ovata
3605896,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Dennstaedtia,Dennstaedtia werckleana
5577987,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Thouinia,Thouinia serrata
2710884,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus blepharoleptos
4015300,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Diplazium,Diplazium urticifolium
7642871,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Meniscium,Meniscium cocleanum
3835046,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Lubaria,Lubaria aroensis
2870162,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Stenospermation,Stenospermation sessile
3695736,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Ochnaceae,Ouratea,Ouratea prominens
2650239,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Polytaenium,Polytaenium cajenense
3785391,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia austin-smithii
2981360,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cojoba,Cojoba costaricensis
3605904,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Dennstaedtia,Dennstaedtia arborescens
4257370,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium gomezianum
2650792,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Saccolomataceae,Saccoloma,Saccoloma inaequale
4084996,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Citharexylum,Citharexylum costaricense
5275010,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Lonchitidaceae,Lonchitis,Lonchitis hirsuta
4171958,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Psammisia,Psammisia williamsii
3838402,Plantae,Tracheophyta,Magnoliopsida,Proteales,Sabiaceae,Meliosma,Meliosma brenesii
2721307,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,Rhynchospora nervosa
2956078,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Piscidia,Piscidia carthagenensis
3090096,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Neomirandea,Neomirandea angularis
5420380,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,Psidium guajava
2967251,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,Desmodium distortum
5573499,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Dianthera,Dianthera candelariae
3142668,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Heterocondylus,Heterocondylus vitalbae
3144979,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Koanophyllon,Koanophyllon pittieri
4176462,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea praetermissa
4182222,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea endresiana
3129535,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis trinervis
4024988,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Campyloneurum,Campyloneurum brevifolium
5596836,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Randia,Randia loniceroides
2761277,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Stromanthe,Stromanthe tonckat
8215333,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Monnina,Monnina sylvicola
5306483,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Crossoglossa,Crossoglossa tipuloides
7460894,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Mycopteris,Mycopteris taxifolia
5336783,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Notopleura,Notopleura siggersiana
2910606,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Rudgea,Rudgea laevis
2898822,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea lasiorrhachis
3025329,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Lachemilla,Lachemilla aphanoides
2650247,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Vittaria,Vittaria graminifolia
3787284,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia tetragona
3567902,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Daphnopsis,Daphnopsis hammelii
2931693,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum pastillum
7545076,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Neurolaena,Neurolaena lobata
7970052,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Phlegmariurus,Phlegmariurus wilsonii
4011929,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum croatii
5358014,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga oerstediana
2969089,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus heptaphyllus
3863597,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia incurva
3586772,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora pittieri
4181065,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea haberi
5415406,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,Ruellia ciliatiflora
5589737,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Columnea,Columnea lepidocaula
7305528,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia lancifolia
7331109,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Ardisia,Ardisia pellucida
5360097,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmanthus,Desmanthus virgatus
5588997,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Columnea,Columnea purpurata
2860950,Plantae,Tracheophyta,Liliopsida,Pandanales,Cyclanthaceae,Asplundia,Asplundia utilis
3145354,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sclerocarpus,Sclerocarpus divaricatus
3607979,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum consanguineum
8051570,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum polyanthos
4257057,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium tenerrimum
3624043,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Gurania,Gurania bignoniacea
8344091,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Tibouchina,Tibouchina longifolia
7328414,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Macleania,Macleania insignis
7288289,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja americana
8234521,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus rosifolius
5417373,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia truncata
7735074,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,Paullinia ingifolia
2734052,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,Geonoma orbignyana
7999522,Plantae,Tracheophyta,Liliopsida,Pandanales,Cyclanthaceae,Cyclanthus,Cyclanthus bipartitus
2872841,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium michelii
7747925,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Serjania,Serjania paniculata
3714243,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Garcinia,Garcinia intermedia
4180029,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea laetevirens
2794189,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prosthechea,Prosthechea campylostalix
2839516,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera cogniauxiana
9123799,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Chamaedorea,Chamaedorea pumila
3745027,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella,Morella phanerodonta
3916078,Plantae,Tracheophyta,Magnoliopsida,Ericales,Marcgraviaceae,Ruyschia,Ruyschia phylladenia
9794422,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Hypoderris,Hypoderris nicotianifolia
3737859,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Leucocarpus,Leucocarpus perfoliatus
8009196,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia coronata
5318278,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria costaricensis
10725679,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia neoepiphytica
4195865,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum brenesii
2793986,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Prosthechea,Prosthechea ionocentra
3104824,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Clibadium,Clibadium erosum
5687057,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Trichostigma,Trichostigma polyandrum
2840644,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Goodyera,Goodyera major
7310919,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium cuspidatum
2786638,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pleurothallis,Pleurothallis palliolata
7304555,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Nectandra,Nectandra villosa
4184546,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia syringifolia
5614624,Plantae,Tracheophyta,Magnoliopsida,Ericales,Marcgraviaceae,Marcgravia,Marcgravia serrae
8031734,Plantae,Tracheophyta,Magnoliopsida,Huerteales,Dipentodontaceae,Perrottetia,Perrottetia sessiliflora
3714594,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Vismia,Vismia billbergiana
2832590,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Otoglossum,Otoglossum chiriquense
3774132,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Louteridium,Louteridium costaricense
2868205,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Monstera,Monstera oreophila
2871321,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron rhodoaxis
4171004,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Disterigma,Disterigma humboldtii
5289679,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Setaria,Setaria parviflora
2783410,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Diodonopsis,Diodonopsis erinacea
5329293,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Najas,Najas guadalupensis
5274880,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Danaea,Danaea nodosa
8633637,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Goniopteris,Goniopteris nicaraguensis
5275177,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Trichomanes,Trichomanes crispum
5592178,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Kohleria,Kohleria tubiflora
8082978,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gliricidia,Gliricidia sepium
3879038,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Lunania,Lunania parviflora
7586130,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea leucoxylon
10712139,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia conobracteata
5406592,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Piptocarpha,Piptocarpha poeppigiana
5544303,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Anacardium,Anacardium excelsum
5415436,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Tetramerium,Tetramerium nervosum
8515625,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Witheringia,Witheringia meiantha
3152066,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Triumfetta,Triumfetta lappula
2888374,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Bocconia,Bocconia frutescens
5321656,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ornithocephalus,Ornithocephalus bicornis
8103749,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Aegiphila,Aegiphila valerioi
3085178,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Chamissoa,Chamissoa altissima
2705620,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum virgatum
5600067,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Blakea,Blakea tuberculata
5683074,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Cavendishia,Cavendishia lactiviscida
8018996,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea acanthocarpa
5334553,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Crusea,Crusea parviflora
2650905,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Oleandraceae,Oleandra,Oleandra articulata
3075439,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Lacistemataceae,Lozania,Lozania pittieri
7299566,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycianthes,Lycianthes maxonii
3606658,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Polyphlebium,Polyphlebium capillaceum
2706251,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aristida,Aristida ternipes
2874851,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Turneraceae,Turnera,Turnera pumilea
2951499,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mucuna,Mucuna pruriens
2928549,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea meyeri
3092015,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pseudelephantopus,Pseudelephantopus spiralis
2957797,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna papillosa
3087725,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chromolaena,Chromolaena odorata
5603969,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia corymbosa
3084704,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca,Portulaca pilosa
2695417,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia schiedeana
2704075,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Rottboellia,Rottboellia cochinchinensis
2928286,Plantae,Tracheophyta,Magnoliopsida,Solanales,Hydroleaceae,Hydrolea,Hydrolea spinosa
2985306,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Moquilea,Moquilea platypus
7303364,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia seemanniana
2717665,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,Eleocharis sellowiana
2874570,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Cucumis melo
5328742,Plantae,Tracheophyta,Liliopsida,Alismatales,Alismataceae,Limnocharis,Limnocharis laforestii
2982679,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,Vigna longifolia
2716311,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus papyrus
8042869,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Pombalia,Pombalia calceolaria
8183608,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hexasepalum,Hexasepalum teres
2925380,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Bouchea,Bouchea prismatica
2945063,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Macroptilium,Macroptilium lathyroides
2949803,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista rotundifolia
3898247,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia lasiocephala
3071750,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mabea,Mabea montana
